ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_logreg_aligned,pred_logreg_aligned,proba_xgb,pred_xgb,proba_xgb_aligned,pred_xgb_aligned
08483C33VI,43,F,1243343,23,1,0.825701856,1,0.357003363,0,0.25879565,0,0.26502997,0
96594W98XR,30,F,873180,225,2,0.741745407,1,0.361048029,0,0.6223764,1,0.38804832,0
30054F56RS,46,M,1422876,436,3,0.983399402,1,0.839591334,1,0.92643535,1,0.84356123,1
66716U81GY,45,M,991331,383,3,0.952926519,1,0.771109997,1,0.9181632,1,0.8412253,1
19165C52JT,65,M,1835676,231,2,0.963659494,1,0.603436084,1,0.38677856,0,0.4031203,0
76059K89NS,63,M,462863,43,1,0.39359984,0,0.21170941,0,0.48968318,0,0.079300046,0
71388T38KX,38,M,952123,235,2,0.796906001,1,0.409662206,0,0.70177805,1,0.46407065,0
18945C05VD,31,F,752358,563,4,0.941115332,1,0.791034888,1,0.86415666,1,0.8362934,1
46160W15BP,51,M,1616075,935,4,0.992744741,1,0.905679034,1,0.84713405,1,0.9606235,1
86108B21XM,43,M,1008081,219,2,0.810021563,1,0.408913855,0,0.5700277,1,0.43967268,0
28938H99FT,43,M,1089949,792,4,0.975585056,1,0.852269899,1,0.90625364,1,0.90449345,1
13584K29MK,37,F,1055762,348,2,0.8074503,1,0.387984319,0,0.5501158,1,0.39620644,0
74546M06RB,44,M,1039525,551,4,0.972063947,1,0.843463182,1,0.9253768,1,0.8692425,1
75746N02JJ,47,M,1736034,119,1,0.95045738,1,0.547094601,1,0.52896446,1,0.49532714,0
28565G37DL,34,F,1122245,500,3,0.962965548,1,0.782641062,1,0.9008876,1,0.6936093,1
84912X83GP,50,M,1932555,952,4,0.996751086,1,0.941253428,1,0.8777424,1,0.91944695,1
17977N86HP,34,M,856517,4,1,0.709327189,1,0.329665773,0,0.66634023,1,0.44128096,0
23456N03JU,35,F,1125538,438,3,0.962849562,1,0.781428858,1,0.9070538,1,0.7377699,1
73113I19XD,30,M,752365,283,2,0.722507586,1,0.381453728,0,0.5284433,1,0.4178265,0
58475S98YV,30,F,920015,447,3,0.942443197,1,0.751532217,1,0.9070713,1,0.8345557,1
09788W56LU,31,M,1240850,96,1,0.869125754,1,0.438566403,0,0.6835818,1,0.6084781,1
78453K45MB,34,F,920470,234,2,0.755446094,1,0.363153173,0,0.6123354,1,0.4033896,0
23704I24XJ,56,M,1349923,1000,4,0.985105639,1,0.867645817,1,0.83295363,1,0.9495466,1
01617U41XX,31,M,1168246,439,3,0.973766889,1,0.828857772,1,0.92604744,1,0.771831,1
20636T09US,49,M,1639770,416,3,0.989973526,1,0.871321972,1,0.89880913,1,0.932957,1
95572E04KP,54,M,1407381,246,2,0.911130603,1,0.481481571,0,0.41832688,0,0.48966786,0
08634Y44VJ,63,F,843602,72,1,0.579225385,1,0.220150289,0,0.31217852,0,0.22161603,0
29947A37SP,49,M,1806579,483,3,0.993386136,1,0.898815023,1,0.89880913,1,0.94247055,1
04342T82GZ,38,M,1488637,99,1,0.919509391,1,0.47859658,0,0.6188282,1,0.5198979,1
85777Q64DI,37,F,1318544,312,2,0.890356575,1,0.458096436,0,0.5501158,1,0.443918,0
43298H44IV,59,M,1047986,287,2,0.796740262,1,0.374637036,0,0.3688033,0,0.5124544,1
00397S26FS,33,F,1087677,409,3,0.960180481,1,0.777344668,1,0.9057135,1,0.68318415,1
57687O38XC,46,M,1805915,154,1,0.95856773,1,0.577963856,1,0.5255289,1,0.46037596,0
13586L14LL,63,M,969335,312,2,0.754383954,1,0.346105809,0,0.39965978,0,0.38969338,0
54775L15MP,27,M,664836,299,2,0.683823079,1,0.375689808,0,0.6021743,1,0.5564419,1
99719E77EL,44,M,1794447,78,1,0.958337455,1,0.579112487,1,0.49624813,0,0.46568555,0
19336F05TJ,59,F,976864,100,1,0.668375265,1,0.25549969,0,0.296635,0,0.238461,0
04311W67SY,48,F,896394,363,3,0.92613494,1,0.705250912,1,0.9332561,1,0.84157825,1
36502W37HW,34,F,1073908,338,2,0.819616079,1,0.401318323,0,0.6123354,1,0.5114599,1
69210D36GI,63,F,456628,905,4,0.84008223,1,0.6878505,1,0.84869486,1,0.49706382,0
88335Y00VK,54,M,1718993,405,3,0.991285722,1,0.879363923,1,0.9025956,1,0.9434761,1
81043Z64ZW,27,F,963908,429,3,0.949820903,1,0.76693021,1,0.90527016,1,0.8291572,1
05938V92VW,25,F,995304,531,4,0.969279851,1,0.839303486,1,0.8733012,1,0.742795,1
73745Q80VQ,46,M,815190,177,1,0.656974486,1,0.289948292,0,0.5255289,1,0.28285593,0
70325O49PI,34,F,964705,359,2,0.775410406,1,0.374778754,0,0.6123354,1,0.40565395,0
76906Z60JV,54,M,589844,470,3,0.869254411,1,0.680210956,1,0.9504105,1,0.22820437,0
79704Z57GX,62,F,360810,846,4,0.806807741,1,0.683344339,1,0.88138616,1,0.35828212,0
15339B58BJ,35,F,706311,829,4,0.931474793,1,0.777814424,1,0.84081274,1,0.84652376,1
39077N65ZC,51,M,1180834,405,3,0.968177112,1,0.796282523,1,0.87742037,1,0.80315304,1
22894D04TK,50,F,1317090,237,2,0.874446219,1,0.420837044,0,0.4369907,0,0.45924884,0
76241V93QR,61,M,1966999,676,4,0.996618285,1,0.937040822,1,0.8250777,1,0.86219704,1
67758E70BI,44,F,1212020,844,4,0.977634092,1,0.843235592,1,0.8892629,1,0.8715479,1
10153A98EW,53,F,354228,51,1,0.310918953,0,0.190435726,0,0.43778387,0,0.07612173,0
45396N51KZ,26,F,562770,240,2,0.579454958,1,0.317334975,0,0.6594431,1,0.11285651,0
98481N09NQ,27,F,574572,582,4,0.914549364,1,0.779277835,1,0.8993715,1,0.34025055,0
05287A80RJ,55,F,802454,921,4,0.932186826,1,0.748672979,1,0.85175896,1,0.91708714,1
19000L38ES,41,F,1160590,420,3,0.963522473,1,0.776793583,1,0.91841966,1,0.79516417,1
45733N60DR,46,M,1609419,438,3,0.989550608,1,0.869802759,1,0.92643535,1,0.9381502,1
70779J28ZS,36,F,1497231,26,1,0.906756757,1,0.435775539,0,0.33949128,0,0.28199843,0
26611Z84PZ,39,F,1179996,288,2,0.848502156,1,0.418694644,0,0.5708403,1,0.4599705,0
45356N80BC,63,M,1751741,561,4,0.994068814,1,0.912251178,1,0.7794336,1,0.9054111,1
57141L38AG,46,M,1039750,42,1,0.771108056,1,0.342750622,0,0.5255289,1,0.239943,0
19041T07IC,31,M,1143475,12,1,0.838670078,1,0.411966805,0,0.6835818,1,0.6301097,1
52646P76WT,31,F,685420,427,3,0.899727426,1,0.706049317,1,0.90701354,1,0.8097969,1
05859N08NX,44,M,813580,103,1,0.661245419,1,0.294471885,0,0.49624813,0,0.2785311,0
50585Z74WR,36,F,1511339,2,1,0.909713549,1,0.439238852,0,0.33949128,0,0.28814933,0
28014P45YO,48,F,1484257,225,2,0.915623537,1,0.467418331,0,0.5287978,1,0.5067311,1
53142N45RB,36,F,1202763,464,3,0.968859283,1,0.795235225,1,0.92050356,1,0.80421734,1
38915C94YF,42,F,1243652,421,3,0.969858883,1,0.790336398,1,0.9104427,1,0.813122,1
56491H39GN,45,F,1344425,272,2,0.887678545,1,0.441499425,0,0.47291574,0,0.42262915,0
03830B42AM,62,M,1717319,431,3,0.990411909,1,0.868731678,1,0.81306,1,0.9135874,1
90075H50MI,43,F,1558515,888,4,0.990627091,1,0.885403241,1,0.85939765,1,0.85729414,1
97461F53AI,54,F,1353077,121,1,0.846136534,1,0.351692184,0,0.34608552,0,0.4203678,0
73789R64DU,34,M,1329151,425,3,0.981732894,1,0.846232209,1,0.92602074,1,0.800616,1
35217X11SN,57,M,1183276,73,1,0.80979974,1,0.352767744,0,0.34138262,0,0.54017335,1
44385O21ND,29,M,670213,330,2,0.681757855,1,0.371127682,0,0.5886049,1,0.5129298,1
61488D95DQ,30,F,1070015,360,2,0.824924371,1,0.411284857,0,0.6223764,1,0.52749044,1
43276N49EU,42,M,1946019,289,2,0.978552509,1,0.701644878,1,0.5709699,1,0.60521686,1
66517Y41TO,39,F,1553858,646,4,0.990941199,1,0.889505465,1,0.8769378,1,0.82342535,1
11257R54MV,46,F,1574502,500,3,0.986035693,1,0.835250685,1,0.9237315,1,0.92123383,1
35175L48GA,57,M,980019,217,2,0.771742042,1,0.364192785,0,0.36907557,0,0.43034345,0
31517L43RN,28,M,852643,56,1,0.721426639,1,0.343990849,0,0.69369775,1,0.43923676,0
50602T28AE,31,M,1338967,241,2,0.918387008,1,0.531508878,1,0.6305041,1,0.4832476,0
52965N86OD,35,M,1333515,233,2,0.913789156,1,0.518721452,1,0.6544545,1,0.49847272,0
60079P32SU,44,F,1168393,98,1,0.795018954,1,0.335966749,0,0.2622318,0,0.25638554,0
08628W24BN,46,F,831973,409,3,0.916048314,1,0.694615932,1,0.9237315,1,0.8159202,1
34906J40NE,46,M,1337837,373,3,0.979522029,1,0.828511249,1,0.92643535,1,0.83546704,1
53682W41NY,51,M,1445380,326,2,0.921120346,1,0.49939395,0,0.45829472,0,0.5188665,1
07136K16KI,52,F,1251865,486,3,0.966966006,1,0.772005808,1,0.886927,1,0.7958132,1
82197V53QK,28,F,1107200,254,2,0.841128223,1,0.42779029,0,0.6369641,1,0.46177396,0
74368K19HO,28,F,789927,144,1,0.642933527,1,0.284888898,0,0.5808635,1,0.32584345,0
05790G47ZU,63,M,1369182,169,1,0.863782106,1,0.378843637,0,0.3431379,0,0.4909766,0
96274S62UH,59,M,617455,456,3,0.87058894,1,0.671425951,1,0.898415,1,0.15878166,0
65717W14NE,27,M,796784,727,4,0.958314929,1,0.833960239,1,0.9216468,1,0.88591933,1
42438R68AD,33,M,1280018,156,1,0.87747092,1,0.441760706,0,0.69530874,1,0.60714525,1
87102N99HC,27,F,615328,69,1,0.540052821,1,0.263560295,0,0.496528,0,0.11655403,0
80152U43DI,47,F,1358799,1008,4,0.983891054,1,0.856545804,1,0.8950071,1,0.85010445,1
84919P62TB,58,F,1134596,532,4,0.968369213,1,0.8068408,1,0.7479646,1,0.86648345,1
91104S10BG,27,M,657978,324,2,0.680082366,1,0.374710747,0,0.6021743,1,0.5451577,1
08203J20JB,61,M,1349805,20,1,0.860733069,1,0.379932535,0,0.3567804,0,0.49338785,0
43594Y73XF,57,M,725276,286,2,0.640498784,1,0.307186198,0,0.45909712,0,0.45608842,0
80410T31ZN,37,M,1959492,542,4,0.997384807,1,0.950981495,1,0.9206648,1,0.9149215,1
57094K73VC,60,F,867852,117,1,0.602326041,1,0.231018381,0,0.315702,0,0.23558804,0
48536J93LN,44,M,1195868,466,3,0.971632674,1,0.811953718,1,0.911434,1,0.81949776,1
09238C50FI,36,M,1197486,529,4,0.982689588,1,0.877115657,1,0.92462903,1,0.90931636,1
90311J48AB,41,F,1577221,43,1,0.918203333,1,0.445537263,0,0.29138055,0,0.25594255,0
77000W81KV,40,F,820405,55,1,0.628647982,1,0.26403392,0,0.3044897,0,0.12776929,0
49889E09TF,30,M,1365665,29,1,0.901913838,1,0.470707916,0,0.67708063,1,0.5920304,1
90457M08WI,34,M,663617,188,1,0.600368587,1,0.295224528,0,0.5900456,1,0.44222853,0
37545Y20NY,29,F,807323,444,3,0.925795392,1,0.728706757,1,0.9109317,1,0.8060035,1
90371D97LV,39,F,1014108,216,2,0.786795282,1,0.372468175,0,0.5708403,1,0.30249822,0
78902P41HI,63,M,923004,668,4,0.954236312,1,0.793109062,1,0.7794336,1,0.87802345,1
14417H55UN,49,M,1683500,452,3,0.991008329,1,0.87933358,1,0.89880913,1,0.9489348,1
98992Y94SU,63,F,380477,27,1,0.300461204,0,0.175798968,0,0.48672792,0,0.07445323,0
98626A07ZX,62,M,1129601,189,1,0.778350516,1,0.325103672,0,0.35063714,0,0.52560544,1
22765X17PS,43,M,1028832,485,3,0.957920161,1,0.781881632,1,0.9127086,1,0.8620215,1
69515H63GU,48,F,1528066,502,4,0.989295144,1,0.875116967,1,0.8532582,1,0.8646104,1
91664W72XO,42,M,1497887,572,4,0.991209723,1,0.899439628,1,0.90917826,1,0.9088226,1
96734E37VO,47,F,1248459,327,2,0.858494962,1,0.413682218,0,0.5013641,1,0.45284063,0
15891N98VO,48,F,1245818,593,4,0.978468667,1,0.841372936,1,0.8532582,1,0.8516329,1
56018C92NT,36,F,1228193,629,4,0.980362887,1,0.856927092,1,0.8814624,1,0.8302493,1
95132I81VW,56,F,1917226,441,3,0.993332391,1,0.887758854,1,0.8679632,1,0.9354665,1
65490D97PZ,27,M,993989,414,3,0.96165502,1,0.806178473,1,0.92411464,1,0.8446755,1
68038D19WP,62,M,731777,412,3,0.896515513,1,0.68061975,1,0.8754604,1,0.88199306,1
57049Y56RO,60,M,1334721,492,3,0.975837035,1,0.803901641,1,0.79726297,1,0.795629,1
56391Q99WC,51,F,1307655,686,4,0.980874175,1,0.844376752,1,0.83110124,1,0.91965044,1
55296T22TT,53,M,1870252,191,1,0.961671419,1,0.581778153,1,0.4367861,0,0.48367858,0
12737X13HR,28,F,1154776,875,4,0.97850275,1,0.85806774,1,0.8850042,1,0.7504076,1
17048H16RZ,65,M,740768,291,2,0.628143122,1,0.290100699,0,0.42139485,0,0.46732217,0
60288Z63NH,32,M,946856,74,1,0.758113916,1,0.358111006,0,0.69536144,1,0.47908086,0
31916D18RF,27,M,649217,263,2,0.675269797,1,0.373176525,0,0.5928165,1,0.5395066,1
53463S38FN,46,M,1744039,368,3,0.992529229,1,0.8925483,1,0.92643535,1,0.92287976,1
08293T73HZ,37,F,1041801,135,1,0.753578314,1,0.320606739,0,0.31369096,0,0.10140794,0
45075M22WH,55,F,372828,220,2,0.379545121,0,0.236018494,0,0.4728668,0,0.06491205,0
07012B85TU,62,M,941858,478,3,0.93628019,1,0.724891465,1,0.81306,1,0.86982185,1
90343F81RT,40,M,1995715,312,2,0.981448944,1,0.722234433,1,0.62425214,1,0.62425214,1
00991X98XF,35,M,1223491,155,1,0.858572013,1,0.423150317,0,0.6678607,1,0.6074284,1
03198P38CP,34,M,1362604,147,1,0.897049173,1,0.45843668,0,0.66634023,1,0.57595056,1
01005R59EI,31,M,918376,169,1,0.74692375,1,0.353381009,0,0.6835818,1,0.4353748,0
08126V53ZJ,46,M,1112359,374,3,0.964451728,1,0.791851989,1,0.92643535,1,0.82037055,1
73065J17FL,42,F,1077611,162,1,0.759547754,1,0.31683188,0,0.26218042,0,0.2620948,0
85663J24WX,49,F,1429563,100,1,0.875948602,1,0.381837955,0,0.25399715,0,0.321195,0
90940V89OS,30,F,760358,464,3,0.916382995,1,0.718933008,1,0.91158444,1,0.77848184,1
92063F37FO,35,M,1411185,324,2,0.927984488,1,0.536924674,1,0.6544545,1,0.5490334,1
71328X59FI,44,F,1226133,43,1,0.817672409,1,0.350391406,0,0.2622318,0,0.2720617,0
08125B94AK,51,M,976455,48,1,0.730617102,1,0.31604455,0,0.39248937,0,0.28206939,0
77731X96CE,63,F,1510369,50,1,0.880421053,1,0.364398965,0,0.31217852,0,0.43737,0
83230N33TI,59,F,1023481,208,2,0.750018266,1,0.322641855,0,0.34535176,0,0.18830207,0
31086Z82FG,33,F,763185,58,1,0.613778365,1,0.269611996,0,0.51482576,1,0.30753443,0
48042M57WX,38,M,1862194,163,1,0.966918668,1,0.619954716,1,0.6188282,1,0.57256067,1
05177O96JX,33,F,1083995,556,4,0.972944838,1,0.839546387,1,0.893512,1,0.85629505,1
40595A67XS,50,F,1394418,387,3,0.977205674,1,0.798665367,1,0.8925796,1,0.7842839,1
50072U43XX,58,F,811784,198,1,0.573762953,1,0.223868016,0,0.28996062,0,0.22797742,0
27140H51IX,35,F,1008605,299,2,0.792159441,1,0.381915997,0,0.62925243,1,0.39279902,0
50868H06RT,29,M,893819,237,2,0.789879784,1,0.418507881,0,0.6671801,1,0.49743024,0
85453T04LZ,43,M,1472680,237,2,0.932046189,1,0.529734814,1,0.5700277,1,0.5198013,1
57979U08SV,37,M,904281,498,3,0.946906203,1,0.771035424,1,0.90978557,1,0.81968397,1
90209G07BJ,52,F,1910913,283,2,0.96805223,1,0.617888139,1,0.33311653,0,0.4119007,0
59612J93RJ,50,F,1289342,122,1,0.830678794,1,0.348156474,0,0.26038846,0,0.270026,0
29210Z80DV,26,M,716434,334,2,0.713549933,1,0.386254434,0,0.5887453,1,0.5642963,1
50924W49RX,62,M,1703419,212,2,0.951652393,1,0.560541131,1,0.40470302,0,0.5123934,1
63160O55SE,50,F,1102633,499,3,0.953663707,1,0.745080328,1,0.8925796,1,0.7765042,1
28797K59MH,36,F,1590750,201,2,0.942159142,1,0.536741828,1,0.5540597,1,0.5041875,1
50125G37IB,37,M,1661621,583,4,0.99448467,1,0.923720924,1,0.9206648,1,0.9497142,1
89678G87QH,50,F,948289,384,3,0.933157271,1,0.712740295,1,0.8925796,1,0.83562773,1
90387F50CB,27,F,956245,415,3,0.948894403,1,0.765464954,1,0.90527016,1,0.8392912,1
85983R94VM,60,M,773117,473,3,0.907720638,1,0.691731132,1,0.89736974,1,0.8391024,1
74066C41WD,62,F,739106,656,4,0.915348574,1,0.724058353,1,0.8707255,1,0.8346098,1
84641E07SQ,30,M,627976,929,4,0.935590542,1,0.81217842,1,0.9542553,1,0.6154553,1
23820U42EM,33,F,588676,323,2,0.575660529,1,0.303178046,0,0.5584979,1,0.10075212,0
47240G13LM,55,F,1085631,261,2,0.7860241,1,0.347827333,0,0.38803703,0,0.476819,0
72785Y37KI,28,M,1239909,380,3,0.978730016,1,0.844247812,1,0.91967314,1,0.7970745,1
55889S78RF,41,M,1768609,274,2,0.96725885,1,0.644232077,1,0.59448355,1,0.51733327,1
96132I47FH,32,M,1011453,76,1,0.786644983,1,0.373244552,0,0.69536144,1,0.45703766,0
27477Q41UH,33,M,1374990,430,3,0.983873367,1,0.853258105,1,0.92616355,1,0.7923784,1
34349P33MP,44,M,1476086,386,3,0.985775325,1,0.849993841,1,0.911434,1,0.849194,1
03225T03EJ,62,M,667474,780,4,0.917308404,1,0.75431718,1,0.92932,1,0.87620115,1
36070E75TX,45,M,913099,919,4,0.961581134,1,0.823610593,1,0.9338144,1,0.87965304,1
61062Y24HA,56,M,1146456,306,2,0.838657026,1,0.411081478,0,0.37114903,0,0.501476,1
77335L23DG,48,M,1206176,251,2,0.868833975,1,0.451305652,0,0.6104954,1,0.5432457,1
62728W39RH,64,M,1427072,483,3,0.979858175,1,0.810216803,1,0.76938087,1,0.7659584,1
55094N49NN,28,F,552388,898,4,0.909139564,1,0.775022647,1,0.8981577,1,0.39050004,0
77455Z41QF,42,M,1490701,143,1,0.916427998,1,0.467701694,0,0.5048539,1,0.48856896,0
59985A50QR,32,M,1104967,424,3,0.96903618,1,0.815909199,1,0.9264795,1,0.7823518,1
37576O95KN,39,F,1172999,277,2,0.846226292,1,0.4165336,0,0.5708403,1,0.4599705,0
28123J11LG,48,F,1149869,213,2,0.823954969,1,0.384902697,0,0.5287978,1,0.47922558,0
37019C42WE,64,M,303325,429,3,0.742410887,1,0.617224531,1,0.81040275,1,0.07593567,0
52222S53QJ,37,M,1171222,81,1,0.838752155,1,0.403495742,0,0.5742678,1,0.5091841,1
07479B86DF,39,F,855747,275,2,0.712479853,1,0.33324751,0,0.5708403,1,0.39233688,0
57681D89FC,30,F,549181,347,2,0.55977436,1,0.305818242,0,0.5868686,1,0.103929624,0
59817J59AI,28,F,597222,356,2,0.59486659,1,0.316206934,0,0.62066334,1,0.10096546,0
55571L56PP,60,M,1449938,220,2,0.914148212,1,0.474581524,0,0.3793471,0,0.45786062,0
58885F57EN,56,M,1949243,885,4,0.996661785,1,0.938688141,1,0.83295363,1,0.8996189,1
97579H14HW,29,M,706120,34,1,0.639117244,1,0.313323628,0,0.5728098,1,0.45571476,0
73637A31RF,59,M,1217442,107,1,0.819294447,1,0.35609076,0,0.34809762,0,0.5505546,1
92195Q39GD,44,M,957585,856,4,0.965889213,1,0.832430997,1,0.9253768,1,0.89277697,1
55803S67WM,42,M,1631530,339,2,0.953892236,1,0.588467649,1,0.5709699,1,0.5432724,1
40805T55SF,38,F,1106195,158,1,0.780434817,1,0.334461969,0,0.35488656,0,0.24959749,0
15134L86MR,40,M,1537840,874,4,0.992223284,1,0.905223959,1,0.922235,1,0.93589497,1
72020Y63IA,34,F,679948,500,3,0.895280496,1,0.698127963,1,0.9022242,1,0.7971683,1
79214X06OD,47,M,1411665,797,4,0.988465359,1,0.885134936,1,0.92960185,1,0.8840092,1
98984J95UO,48,M,1695408,396,3,0.991370486,1,0.882263708,1,0.9312085,1,0.9495809,1
05398M16HX,26,M,1144967,129,1,0.84680547,1,0.426431094,0,0.69806784,1,0.6256932,1
60943I30WE,37,F,1493491,301,2,0.926515525,1,0.501709979,1,0.5501158,1,0.49903235,0
33069D98HR,37,M,1427400,478,3,0.985178057,1,0.853605561,1,0.90978557,1,0.8385799,1
19617F28QO,33,M,1470804,362,3,0.98728259,1,0.864671139,1,0.92616355,1,0.80389667,1
82902N92VD,35,M,1177736,357,2,0.877508038,1,0.480162229,0,0.6544545,1,0.4950079,0
76075I79UV,46,F,1077680,153,1,0.7510574,1,0.306948622,0,0.29552808,0,0.28385252,0
51238A16IC,64,M,1889956,264,2,0.968502436,1,0.62660044,1,0.40032318,0,0.4414335,0
11434J08AH,60,F,1496695,28,1,0.880441932,1,0.369154116,0,0.315702,0,0.431262,0
07942W29FE,47,F,987768,465,3,0.941038657,1,0.727700056,1,0.93113035,1,0.8313124,1
30020M90SV,55,M,304593,295,2,0.387609055,0,0.261062644,0,0.45900643,0,0.07140241,0
33981E34ZZ,65,F,1640089,914,4,0.990166003,1,0.873506408,1,0.7933155,1,0.9303141,1
69310Y54OC,63,M,1989512,136,1,0.967926037,1,0.59839085,1,0.3431379,0,0.3431379,0
90392I95CO,44,M,1600026,414,3,0.989544771,1,0.870808961,1,0.911434,1,0.92815304,1
62763Z16FO,43,F,1360590,15,1,0.864165475,1,0.382736256,0,0.25879565,0,0.24937584,0
34485A21MS,39,M,1043065,334,2,0.829804988,1,0.428860076,0,0.6541931,1,0.46012142,0
69377P12KL,34,M,1075809,344,2,0.848673772,1,0.452228352,0,0.6356012,1,0.4616385,0
54972M26XT,31,F,1046864,449,3,0.957023833,1,0.773120157,1,0.9112058,1,0.8016293,1
07895T16JC,64,F,1024047,20,1,0.681757492,1,0.253633182,0,0.31354538,0,0.18567255,0
78865U47ZM,49,F,1334876,380,3,0.973915272,1,0.79119903,1,0.89506316,1,0.79055697,1
41805P93OA,30,F,894005,228,2,0.751650092,1,0.36685385,0,0.6223764,1,0.43233275,0
95294D32JR,47,F,872371,228,2,0.702040781,1,0.317040007,0,0.5013641,1,0.31894338,0
07672H17DG,29,F,745742,363,3,0.914429446,1,0.719260674,1,0.852165,1,0.82309085,1
52082D73KA,27,F,709087,236,2,0.663063216,1,0.335195914,0,0.56517136,1,0.46628267,0
08620B72CX,27,F,1130098,927,4,0.977413681,1,0.855768234,1,0.8939539,1,0.76978236,1
13372V80JN,35,F,635244,459,3,0.883077154,1,0.689373623,1,0.9077774,1,0.4250825,0
39302C63YN,45,F,807125,100,1,0.607157448,1,0.249746589,0,0.28282347,0,0.13144144,0
54130Q63UL,63,F,899656,729,4,0.941199,1,0.752655475,1,0.76284665,1,0.8059881,1
79981H62FT,62,F,1954439,314,2,0.967871535,1,0.605887607,1,0.3527243,0,0.40872762,0
63813M40OH,36,F,820248,87,1,0.639257202,1,0.27303783,0,0.33949128,0,0.14841366,0
09939A72TZ,26,M,1342788,187,1,0.900899177,1,0.476805427,0,0.69806784,1,0.56422734,1
74618X19DR,45,M,1861853,585,4,0.996337787,1,0.938207426,1,0.9338144,1,0.95090866,1
78704Y09KA,52,F,1686394,984,4,0.992447934,1,0.896502002,1,0.83748424,1,0.95724916,1
78181W98VK,38,M,1212061,372,3,0.974509695,1,0.824691595,1,0.9301537,1,0.82381624,1
77268W03UO,49,F,1403318,73,1,0.868596825,1,0.375978889,0,0.25399715,0,0.32079628,0
28581F97NA,35,M,1325814,153,1,0.887035205,1,0.447110412,0,0.6678607,1,0.5987941,1
50558F36XC,34,F,1133258,999,4,0.97575049,1,0.846053202,1,0.88988173,1,0.748709,1
86540E97PS,56,F,1370279,296,2,0.881367745,1,0.416371596,0,0.32666203,0,0.4407323,0
70353O00JT,49,F,836674,476,3,0.914280996,1,0.688228408,1,0.89506316,1,0.80992955,1
68789K40JH,49,F,1173880,281,2,0.830929845,1,0.388962248,0,0.43210313,0,0.49184632,0
26425Z53AV,56,F,1432718,386,3,0.977802578,1,0.793222524,1,0.8679632,1,0.81559736,1
63132V63JZ,52,F,1513375,398,3,0.982609515,1,0.814040836,1,0.886927,1,0.7870747,1
09829I72HX,31,M,776918,622,4,0.954303394,1,0.825625181,1,0.9206429,1,0.89193267,1
48920V41FR,28,F,1119367,119,1,0.804807453,1,0.364286131,0,0.5398789,1,0.4702436,0
14931S22GE,37,F,1053277,99,1,0.758898366,1,0.323303498,0,0.31369096,0,0.21461731,0
91212Q11RJ,43,F,1239286,70,1,0.824228602,1,0.356061403,0,0.25879565,0,0.26502997,0
93462G24YO,60,F,1666540,592,4,0.991304294,1,0.883986193,1,0.79458463,1,0.9491185,1
92862Y32LN,46,M,1169673,1016,4,0.979240036,1,0.86003131,1,0.93555737,1,0.91007733,1
43553K51MF,63,M,1338992,286,2,0.886126291,1,0.439652249,0,0.39965978,0,0.48238093,0
45800L01JM,51,M,860099,465,3,0.931414546,1,0.731505049,1,0.87742037,1,0.83713573,1
95732R18FZ,25,M,737508,376,3,0.93086639,1,0.766168835,1,0.86583906,1,0.8470687,1
44194F52VA,54,F,1238090,161,1,0.80462229,1,0.327299923,0,0.34608552,0,0.450845,0
95965U84LD,51,F,1719002,630,4,0.993117636,1,0.902407046,1,0.83110124,1,0.93055147,1
99030O17TT,30,F,601117,254,2,0.591666382,1,0.311817989,0,0.6093809,1,0.11484234,0
04494Z72VT,62,F,986941,196,1,0.666323086,1,0.25076374,0,0.3168179,0,0.22383627,0
07868B04UK,49,F,1419371,929,4,0.98581681,1,0.860659942,1,0.81354034,1,0.74373066,1
17983L36KP,45,F,1418677,263,2,0.904993165,1,0.458687108,0,0.47291574,0,0.44382757,0
90007J72CM,55,F,1160249,180,1,0.769971416,1,0.306150187,0,0.34122458,0,0.4645566,0
28455M37RQ,54,M,1761909,195,1,0.949716192,1,0.53734847,1,0.41386676,0,0.46242645,0
07773F10BG,53,M,941282,102,1,0.70811418,1,0.303300907,0,0.4367861,0,0.2910918,0
34497T29UD,36,M,1362848,385,3,0.982806874,1,0.84735335,1,0.9332582,1,0.8438893,1
73735Y18MB,37,F,852910,92,1,0.655375584,1,0.277952912,0,0.31369096,0,0.13044661,0
70188W61EE,44,F,890354,373,3,0.928222854,1,0.713214898,1,0.9082213,1,0.8378302,1
01202N91TB,63,M,1786139,418,3,0.99183049,1,0.879926527,1,0.81434757,1,0.90896004,1
81475H00MH,61,M,956187,405,3,0.93905966,1,0.730376482,1,0.80843455,1,0.8710533,1
37265N23MY,25,M,1015977,355,2,0.84257683,1,0.461995078,0,0.6833518,1,0.44978842,0
96335B92YS,65,F,1777808,379,3,0.989537359,1,0.851817734,1,0.77846384,1,0.8745721,1
18936Y13OU,28,M,1153982,388,3,0.973734033,1,0.831377383,1,0.91967314,1,0.76468426,1
95877W01CP,49,F,1413569,324,2,0.899801156,1,0.446026854,0,0.43210313,0,0.5001096,1
87015H33UG,54,F,1872215,147,1,0.953031787,1,0.529097176,1,0.34608552,0,0.39879164,0
80341P50CI,31,M,934549,161,1,0.754534611,1,0.357420801,0,0.6835818,1,0.43613327,0
74559E87SL,54,M,1176985,148,1,0.812673303,1,0.3589394,0,0.41386676,0,0.54028165,1
